Variable,Region,Sector,Qualifier,Year,Value
sam,SEAsia,NAmerica,c_TextWapp,3,9.226766138E+02
sam,SEAsia,NAmerica,c_TransComm,1,6.990812500E+03
sam,SEAsia,NAmerica,c_TransComm,2,6.990815969E+03
sam,SEAsia,NAmerica,c_TransComm,3,1.048622395E+04
sam,SEAsia,NAmerica,c_Util_Cons,1,8.297210083E+02
sam,SEAsia,NAmerica,c_Util_Cons,2,8.297216619E+02
sam,SEAsia,NAmerica,c_Util_Cons,3,1.244582493E+03
sam,SEAsia,NatRes,a_Extraction,1,5.394905859E+04
sam,SEAsia,NatRes,a_Extraction,2,5.394906783E+04
sam,SEAsia,NatRes,a_Extraction,3,8.092360175E+04
sam,SEAsia,Oceania,bop,1,4.661671990E+04
sam,SEAsia,Oceania,bop,2,4.661674136E+04
sam,SEAsia,Oceania,bop,3,6.992511203E+04
sam,SEAsia,Oceania,c_Crops,1,4.387616241E+03
sam,SEAsia,Oceania,c_Crops,2,4.387614156E+03
sam,SEAsia,Oceania,c_Crops,3,6.581421235E+03
sam,SEAsia,Oceania,c_Extraction,1,4.654527100E+03
sam,SEAsia,Oceania,c_Extraction,2,4.654520045E+03
sam,SEAsia,Oceania,c_Extraction,3,6.981780068E+03
sam,SEAsia,Oceania,c_HeavyMnfc,1,1.186280261E+04
sam,SEAsia,Oceania,c_HeavyMnfc,2,1.186280828E+04
sam,SEAsia,Oceania,c_HeavyMnfc,3,1.779421242E+04
sam,SEAsia,Oceania,c_LightMnfc,1,1.833453430E+03
sam,SEAsia,Oceania,c_LightMnfc,2,1.833454886E+03
sam,SEAsia,Oceania,c_LightMnfc,3,2.750182329E+03
sam,SEAsia,Oceania,c_MeatLstk,1,1.638066673E+03
sam,SEAsia,Oceania,c_MeatLstk,2,1.638041752E+03
sam,SEAsia,Oceania,c_MeatLstk,3,2.457062628E+03
sam,SEAsia,Oceania,c_OthService,1,2.127986084E+03
sam,SEAsia,Oceania,c_OthService,2,2.127984859E+03
sam,SEAsia,Oceania,c_OthService,3,3.191977289E+03
sam,SEAsia,Oceania,c_ProcFood,1,4.914105865E+03
sam,SEAsia,Oceania,c_ProcFood,2,4.914116598E+03
sam,SEAsia,Oceania,c_ProcFood,3,7.371174897E+03
sam,SEAsia,Oceania,c_TextWapp,1,1.643903112E+02
sam,SEAsia,Oceania,c_TextWapp,2,1.643909026E+02
sam,SEAsia,Oceania,c_TextWapp,3,2.465863540E+02
sam,SEAsia,Oceania,c_TransComm,1,1.562600342E+03
sam,SEAsia,Oceania,c_TransComm,2,1.562599970E+03
sam,SEAsia,Oceania,c_TransComm,3,2.343899955E+03
sam,SEAsia,Oceania,c_Util_Cons,1,1.016341858E+02
sam,SEAsia,Oceania,c_Util_Cons,2,1.016341352E+02
sam,SEAsia,Oceania,c_Util_Cons,3,1.524512028E+02
sam,SEAsia,RestofWorld,bop,1,2.503285285E+04
sam,SEAsia,RestofWorld,bop,2,2.503283527E+04
sam,SEAsia,RestofWorld,bop,3,3.754925290E+04
sam,SEAsia,RestofWorld,c_Crops,1,6.738508987E+01
sam,SEAsia,RestofWorld,c_Crops,2,6.738511207E+01
sam,SEAsia,RestofWorld,c_Crops,3,1.010776681E+02
sam,SEAsia,RestofWorld,c_Extraction,1,6.150834869E+03
sam,SEAsia,RestofWorld,c_Extraction,2,6.150822269E+03
sam,SEAsia,RestofWorld,c_Extraction,3,9.226233403E+03
sam,SEAsia,RestofWorld,c_HeavyMnfc,1,2.171065814E+04
sam,SEAsia,RestofWorld,c_HeavyMnfc,2,2.171065682E+04
sam,SEAsia,RestofWorld,c_HeavyMnfc,3,3.256598524E+04
sam,SEAsia,RestofWorld,c_LightMnfc,1,1.364991798E+03
sam,SEAsia,RestofWorld,c_LightMnfc,2,1.364994040E+03
sam,SEAsia,RestofWorld,c_LightMnfc,3,2.047491060E+03
sam,SEAsia,RestofWorld,c_MeatLstk,1,4.289149690E+01
sam,SEAsia,RestofWorld,c_MeatLstk,2,4.289161207E+01
sam,SEAsia,RestofWorld,c_MeatLstk,3,6.433741808E+01
sam,SEAsia,RestofWorld,c_OthService,1,5.079750488E+03
sam,SEAsia,RestofWorld,c_OthService,2,5.079749856E+03
sam,SEAsia,RestofWorld,c_OthService,3,7.619624785E+03
sam,SEAsia,RestofWorld,c_ProcFood,1,4.877947521E+02
sam,SEAsia,RestofWorld,c_ProcFood,2,4.877946613E+02
sam,SEAsia,RestofWorld,c_ProcFood,3,7.316919919E+02
sam,SEAsia,RestofWorld,c_TextWapp,1,9.334252357E+01
sam,SEAsia,RestofWorld,c_TextWapp,2,9.334272081E+01
sam,SEAsia,RestofWorld,c_TextWapp,3,1.400140812E+02
sam,SEAsia,RestofWorld,c_TransComm,1,4.127525391E+03
sam,SEAsia,RestofWorld,c_TransComm,2,4.127524657E+03
sam,SEAsia,RestofWorld,c_TransComm,3,6.191286985E+03
sam,SEAsia,RestofWorld,c_Util_Cons,1,1.037572632E+03
sam,SEAsia,RestofWorld,c_Util_Cons,2,1.037572351E+03
sam,SEAsia,RestofWorld,c_Util_Cons,3,1.556358526E+03
sam,SEAsia,SEAsia,bop,1,2.279415056E+05
sam,SEAsia,SEAsia,bop,2,2.279410931E+05
sam,SEAsia,SEAsia,bop,3,3.419116397E+05
sam,SEAsia,SEAsia,c_Crops,1,6.430468262E+03
sam,SEAsia,SEAsia,c_Crops,2,6.430478105E+03
sam,SEAsia,SEAsia,c_Crops,3,9.645717157E+03
sam,SEAsia,SEAsia,c_Extraction,1,1.641143604E+04
sam,SEAsia,SEAsia,c_Extraction,2,1.641142838E+04
sam,SEAsia,SEAsia,c_Extraction,3,2.461714257E+04
sam,SEAsia,SEAsia,c_HeavyMnfc,1,1.641807944E+05
sam,SEAsia,SEAsia,c_HeavyMnfc,2,1.641803496E+05
sam,SEAsia,SEAsia,c_HeavyMnfc,3,2.462705244E+05
sam,SEAsia,SEAsia,c_LightMnfc,1,2.599804871E+04
sam,SEAsia,SEAsia,c_LightMnfc,2,2.599805313E+04
sam,SEAsia,SEAsia,c_LightMnfc,3,3.899707970E+04
sam,SEAsia,SEAsia,c_MeatLstk,1,8.168879471E+02
sam,SEAsia,SEAsia,c_MeatLstk,2,8.168909588E+02
sam,SEAsia,SEAsia,c_MeatLstk,3,1.225336438E+03
sam,SEAsia,SEAsia,c_OthService,1,2.450027588E+03
sam,SEAsia,SEAsia,c_OthService,2,2.450027463E+03
sam,SEAsia,SEAsia,c_OthService,3,3.675041194E+03
sam,SEAsia,SEAsia,c_ProcFood,1,1.723564380E+04
sam,SEAsia,SEAsia,c_ProcFood,2,1.723564421E+04
sam,SEAsia,SEAsia,c_ProcFood,3,2.585346631E+04
sam,SEAsia,SEAsia,c_TextWapp,1,4.508452301E+03
sam,SEAsia,SEAsia,c_TextWapp,2,4.508457393E+03
sam,SEAsia,SEAsia,c_TextWapp,3,6.762686089E+03
sam,SEAsia,SEAsia,c_TransComm,1,2.442834961E+03
sam,SEAsia,SEAsia,c_TransComm,2,2.442834932E+03
sam,SEAsia,SEAsia,c_TransComm,3,3.664252398E+03
sam,SEAsia,SEAsia,c_Util_Cons,1,3.821662903E+02
sam,SEAsia,SEAsia,c_Util_Cons,2,3.821663653E+02
sam,SEAsia,SEAsia,c_Util_Cons,3,5.732495479E+02
sam,SEAsia,SSA,bop,1,2.053033157E+04
sam,SEAsia,SSA,bop,2,2.053032845E+04
sam,SEAsia,SSA,bop,3,3.079549267E+04
sam,SEAsia,SSA,c_Crops,1,2.136863907E+03
sam,SEAsia,SSA,c_Crops,2,2.136871036E+03
sam,SEAsia,SSA,c_Crops,3,3.205306553E+03
sam,SEAsia,SSA,c_Extraction,1,3.157956573E+03
sam,SEAsia,SSA,c_Extraction,2,3.157955315E+03
sam,SEAsia,SSA,c_Extraction,3,4.736932973E+03
sam,SEAsia,SSA,c_HeavyMnfc,1,3.491222641E+03
sam,SEAsia,SSA,c_HeavyMnfc,2,3.491228875E+03
sam,SEAsia,SSA,c_HeavyMnfc,3,5.236843313E+03
sam,SEAsia,SSA,c_LightMnfc,1,8.834860764E+02
sam,SEAsia,SSA,c_LightMnfc,2,8.834886579E+02
sam,SEAsia,SSA,c_LightMnfc,3,1.325232987E+03
sam,SEAsia,SSA,c_MeatLstk,1,3.501075339E+01
sam,SEAsia,SSA,c_MeatLstk,2,3.501093732E+01
sam,SEAsia,SSA,c_MeatLstk,3,5.251640597E+01
sam,SEAsia,SSA,c_OthService,1,7.906919556E+02
sam,SEAsia,SSA,c_OthService,2,7.906923693E+02
sam,SEAsia,SSA,c_OthService,3,1.186038554E+03
sam,SEAsia,SSA,c_ProcFood,1,2.545271101E+02
sam,SEAsia,SSA,c_ProcFood,2,2.545272484E+02
sam,SEAsia,SSA,c_ProcFood,3,3.817908726E+02
sam,SEAsia,SSA,c_TextWapp,1,7.570867574E+01
sam,SEAsia,SSA,c_TextWapp,2,7.570862981E+01
sam,SEAsia,SSA,c_TextWapp,3,1.135629447E+02
sam,SEAsia,SSA,c_TransComm,1,9.987744751E+02
sam,SEAsia,SSA,c_TransComm,2,9.987749602E+02
sam,SEAsia,SSA,c_TransComm,3,1.498162440E+03
sam,SEAsia,SSA,c_Util_Cons,1,1.442131348E+02
sam,SEAsia,SSA,c_Util_Cons,2,1.442132297E+02
sam,SEAsia,SSA,c_Util_Cons,3,2.163198446E+02
sam,SEAsia,SkLab,a_Extraction,1,8.843916992E+03
sam,SEAsia,SkLab,a_Extraction,2,8.843916578E+03
sam,SEAsia,SkLab,a_Extraction,3,1.326587487E+04
sam,SEAsia,SkLab,a_HeavyMnfc,1,3.574606250E+04
sam,SEAsia,SkLab,a_HeavyMnfc,2,3.574605669E+04
sam,SEAsia,SkLab,a_HeavyMnfc,3,5.361908503E+04
sam,SEAsia,SkLab,a_LightMnfc,1,1.475844434E+04
sam,SEAsia,SkLab,a_LightMnfc,2,1.475844465E+04
sam,SEAsia,SkLab,a_LightMnfc,3,2.213766697E+04
sam,SEAsia,SkLab,a_OthService,1,1.844273281E+05
sam,SEAsia,SkLab,a_OthService,2,1.844272970E+05
sam,SEAsia,SkLab,a_OthService,3,2.766409454E+05
sam,SEAsia,SkLab,a_ProcFood,1,8.154812500E+03
sam,SEAsia,SkLab,a_ProcFood,2,8.154813105E+03
sam,SEAsia,SkLab,a_ProcFood,3,1.223221966E+04
sam,SEAsia,SkLab,a_TextWapp,1,3.791776367E+03
sam,SEAsia,SkLab,a_TextWapp,2,3.791777478E+03
sam,SEAsia,SkLab,a_TextWapp,3,5.687666217E+03
sam,SEAsia,SkLab,a_TransComm,1,5.196510156E+04
sam,SEAsia,SkLab,a_TransComm,2,5.196509922E+04
sam,SEAsia,SkLab,a_TransComm,3,7.794764883E+04
sam,SEAsia,SkLab,a_Util_Cons,1,2.280159180E+04
sam,SEAsia,SkLab,a_Util_Cons,2,2.280159530E+04
sam,SEAsia,SkLab,a_Util_Cons,3,3.420239296E+04
sam,SEAsia,SkLab,a_agricultur,1,5.096808594E+03
sam,SEAsia,SkLab,a_agricultur,2,5.096808823E+03
sam,SEAsia,SkLab,a_agricultur,3,7.645213235E+03
sam,SEAsia,SouthAsia,bop,1,5.798984019E+04
sam,SEAsia,SouthAsia,bop,2,5.798968897E+04
sam,SEAsia,SouthAsia,bop,3,8.698453345E+04
sam,SEAsia,SouthAsia,c_Crops,1,3.370054352E+03
sam,SEAsia,SouthAsia,c_Crops,2,3.370058642E+03
sam,SEAsia,SouthAsia,c_Crops,3,5.055087963E+03
sam,SEAsia,SouthAsia,c_Extraction,1,3.563275528E+02
sam,SEAsia,SouthAsia,c_Extraction,2,3.563291176E+02
sam,SEAsia,SouthAsia,c_Extraction,3,5.344936764E+02
sam,SEAsia,SouthAsia,c_HeavyMnfc,1,1.229594952E+04
sam,SEAsia,SouthAsia,c_HeavyMnfc,2,1.229595912E+04
sam,SEAsia,SouthAsia,c_HeavyMnfc,3,1.844393868E+04
sam,SEAsia,SouthAsia,c_LightMnfc,1,3.256619820E+03
sam,SEAsia,SouthAsia,c_LightMnfc,2,3.256617682E+03
sam,SEAsia,SouthAsia,c_LightMnfc,3,4.884926523E+03
sam,SEAsia,SouthAsia,c_MeatLstk,1,1.309084167E+03
sam,SEAsia,SouthAsia,c_MeatLstk,2,1.309087643E+03
sam,SEAsia,SouthAsia,c_MeatLstk,3,1.963631465E+03
sam,SEAsia,SouthAsia,c_OthService,1,2.953471680E+03
sam,SEAsia,SouthAsia,c_OthService,2,2.953470449E+03
sam,SEAsia,SouthAsia,c_OthService,3,4.430205674E+03
sam,SEAsia,SouthAsia,c_ProcFood,1,2.540058212E+03
sam,SEAsia,SouthAsia,c_ProcFood,2,2.540054279E+03
sam,SEAsia,SouthAsia,c_ProcFood,3,3.810081418E+03
sam,SEAsia,SouthAsia,c_TextWapp,1,1.300473877E+03
sam,SEAsia,SouthAsia,c_TextWapp,2,1.300478027E+03
sam,SEAsia,SouthAsia,c_TextWapp,3,1.950717041E+03
sam,SEAsia,SouthAsia,c_TransComm,1,1.405473877E+03
sam,SEAsia,SouthAsia,c_TransComm,2,1.405473462E+03
sam,SEAsia,SouthAsia,c_TransComm,3,2.108210194E+03
sam,SEAsia,SouthAsia,c_Util_Cons,1,9.398284149E+01
sam,SEAsia,SouthAsia,c_Util_Cons,2,9.398282704E+01
sam,SEAsia,SouthAsia,c_Util_Cons,3,1.409742406E+02
sam,SEAsia,UnSkLab,a_Extraction,1,2.853864258E+04
sam,SEAsia,UnSkLab,a_Extraction,2,2.853864283E+04
sam,SEAsia,UnSkLab,a_Extraction,3,4.280796424E+04
sam,SEAsia,UnSkLab,a_HeavyMnfc,1,5.878247656E+04
sam,SEAsia,UnSkLab,a_HeavyMnfc,2,5.878246594E+04
sam,SEAsia,UnSkLab,a_HeavyMnfc,3,8.817369892E+04
sam,SEAsia,UnSkLab,a_LightMnfc,1,3.450544141E+04
sam,SEAsia,UnSkLab,a_LightMnfc,2,3.450544151E+04
sam,SEAsia,UnSkLab,a_LightMnfc,3,5.175816227E+04
sam,SEAsia,UnSkLab,a_OthService,1,8.039477344E+04
sam,SEAsia,UnSkLab,a_OthService,2,8.039475839E+04
sam,SEAsia,UnSkLab,a_OthService,3,1.205921376E+05
sam,SEAsia,UnSkLab,a_ProcFood,1,2.514849414E+04
sam,SEAsia,UnSkLab,a_ProcFood,2,2.514849580E+04
sam,SEAsia,UnSkLab,a_ProcFood,3,3.772274370E+04
sam,SEAsia,UnSkLab,a_TextWapp,1,1.086858398E+04
sam,SEAsia,UnSkLab,a_TextWapp,2,1.086858697E+04
sam,SEAsia,UnSkLab,a_TextWapp,3,1.630288046E+04
sam,SEAsia,UnSkLab,a_TransComm,1,1.296328750E+05
sam,SEAsia,UnSkLab,a_TransComm,2,1.296328635E+05
sam,SEAsia,UnSkLab,a_TransComm,3,1.944492953E+05
sam,SEAsia,UnSkLab,a_Util_Cons,1,6.604861719E+04
sam,SEAsia,UnSkLab,a_Util_Cons,2,6.604862566E+04
sam,SEAsia,UnSkLab,a_Util_Cons,3,9.907293849E+04
sam,SEAsia,UnSkLab,a_agricultur,1,8.293940625E+04
sam,SEAsia,UnSkLab,a_agricultur,2,8.293941365E+04
sam,SEAsia,UnSkLab,a_agricultur,3,1.244091205E+05
sam,SEAsia,a_Extraction,c_Extraction,1,2.580523750E+05
sam,SEAsia,a_Extraction,c_Extraction,2,2.580523780E+05
sam,SEAsia,a_Extraction,c_Extraction,3,3.870785670E+05
sam,SEAsia,a_HeavyMnfc,c_HeavyMnfc,1,1.152180250E+06
sam,SEAsia,a_HeavyMnfc,c_HeavyMnfc,2,1.152180179E+06
sam,SEAsia,a_HeavyMnfc,c_HeavyMnfc,3,1.728270268E+06
sam,SEAsia,a_LightMnfc,c_LightMnfc,1,4.100599375E+05
sam,SEAsia,a_LightMnfc,c_LightMnfc,2,4.100599653E+05
sam,SEAsia,a_LightMnfc,c_LightMnfc,3,6.150899479E+05
sam,SEAsia,a_OthService,c_OthService,1,9.115082500E+05
sam,SEAsia,a_OthService,c_OthService,2,9.115081342E+05
sam,SEAsia,a_OthService,c_OthService,3,1.367262201E+06
sam,SEAsia,a_ProcFood,c_ProcFood,1,2.959485000E+05
sam,SEAsia,a_ProcFood,c_ProcFood,2,2.959485192E+05
sam,SEAsia,a_ProcFood,c_ProcFood,3,4.439227788E+05
sam,SEAsia,a_TextWapp,c_TextWapp,1,1.254728203E+05
sam,SEAsia,a_TextWapp,c_TextWapp,2,1.254728340E+05
sam,SEAsia,a_TextWapp,c_TextWapp,3,1.882092510E+05
sam,SEAsia,a_TransComm,c_TransComm,1,8.512626250E+05
sam,SEAsia,a_TransComm,c_TransComm,2,8.512626005E+05
sam,SEAsia,a_TransComm,c_TransComm,3,1.276893901E+06
sam,SEAsia,a_Util_Cons,c_Util_Cons,1,4.920649688E+05
sam,SEAsia,a_Util_Cons,c_Util_Cons,2,4.920650523E+05
sam,SEAsia,a_Util_Cons,c_Util_Cons,3,7.380975785E+05
sam,SEAsia,a_agricultur,c_Crops,1,2.684339688E+05
sam,SEAsia,a_agricultur,c_Crops,2,2.684339797E+05
sam,SEAsia,a_agricultur,c_Crops,3,4.026509696E+05
sam,SEAsia,a_agricultur,c_MeatLstk,1,8.948084375E+04
sam,SEAsia,a_agricultur,c_MeatLstk,2,8.948087303E+04
sam,SEAsia,a_agricultur,c_MeatLstk,3,1.342213095E+05
sam,SEAsia,bop,EU_28,1,1.422789044E+05
sam,SEAsia,bop,EU_28,2,1.422790095E+05
sam,SEAsia,bop,EU_28,3,2.134185143E+05
sam,SEAsia,bop,EastAsia,1,4.155224642E+05
sam,SEAsia,bop,EastAsia,2,4.155226912E+05
sam,SEAsia,bop,EastAsia,3,6.232840368E+05
sam,SEAsia,bop,LatinAmer,1,2.636466416E+04
sam,SEAsia,bop,LatinAmer,2,2.636479605E+04
sam,SEAsia,bop,LatinAmer,3,3.954719407E+04
sam,SEAsia,bop,MENA,1,1.099312239E+05
sam,SEAsia,bop,MENA,2,1.099310878E+05
sam,SEAsia,bop,MENA,3,1.648966317E+05
sam,SEAsia,bop,NAmerica,1,1.115269198E+05
sam,SEAsia,bop,NAmerica,2,1.115270302E+05
sam,SEAsia,bop,NAmerica,3,1.672905452E+05
sam,SEAsia,bop,Oceania,1,3.324718285E+04
sam,SEAsia,bop,Oceania,2,3.324716559E+04
sam,SEAsia,bop,Oceania,3,4.987074838E+04
sam,SEAsia,bop,RestofWorld,1,4.016274718E+04
sam,SEAsia,bop,RestofWorld,2,4.016273410E+04
sam,SEAsia,bop,RestofWorld,3,6.024410116E+04
sam,SEAsia,bop,SEAsia,1,2.408567603E+05
sam,SEAsia,bop,SEAsia,2,2.408563305E+05
sam,SEAsia,bop,SEAsia,3,3.612844958E+05
sam,SEAsia,bop,SSA,1,1.196845530E+04
sam,SEAsia,bop,SSA,2,1.196847126E+04
sam,SEAsia,bop,SSA,3,1.795270689E+04
sam,SEAsia,bop,SouthAsia,1,2.888149590E+04
sam,SEAsia,bop,SouthAsia,2,2.888151125E+04
sam,SEAsia,bop,SouthAsia,3,4.332226687E+04
sam,SEAsia,c_Crops,EU_28,1,3.504646729E+03
sam,SEAsia,c_Crops,EU_28,2,3.504648627E+03
sam,SEAsia,c_Crops,EU_28,3,5.256972940E+03
sam,SEAsia,c_Crops,EastAsia,1,7.229678711E+03
sam,SEAsia,c_Crops,EastAsia,2,7.229679323E+03
sam,SEAsia,c_Crops,EastAsia,3,1.084451898E+04
sam,SEAsia,c_Crops,LatinAmer,1,1.603613434E+02
sam,SEAsia,c_Crops,LatinAmer,2,1.603612461E+02
sam,SEAsia,c_Crops,LatinAmer,3,2.405418692E+02
sam,SEAsia,c_Crops,MENA,1,1.881696289E+03
sam,SEAsia,c_Crops,MENA,2,1.881698082E+03
sam,SEAsia,c_Crops,MENA,3,2.822547123E+03
sam,SEAsia,c_Crops,NAmerica,1,2.794952637E+03
sam,SEAsia,c_Crops,NAmerica,2,2.794954842E+03
sam,SEAsia,c_Crops,NAmerica,3,4.192432262E+03
sam,SEAsia,c_Crops,Oceania,1,5.337235107E+02
sam,SEAsia,c_Crops,Oceania,2,5.337234583E+02
sam,SEAsia,c_Crops,Oceania,3,8.005851874E+02
sam,SEAsia,c_Crops,RestofWorld,1,6.331633911E+02
sam,SEAsia,c_Crops,RestofWorld,2,6.331632742E+02
sam,SEAsia,c_Crops,RestofWorld,3,9.497449113E+02
sam,SEAsia,c_Crops,SEAsia,1,5.605609375E+03
sam,SEAsia,c_Crops,SEAsia,2,5.605617973E+03
sam,SEAsia,c_Crops,SEAsia,3,8.408426960E+03
sam,SEAsia,c_Crops,SSA,1,3.432992432E+03
sam,SEAsia,c_Crops,SSA,2,3.432988428E+03
sam,SEAsia,c_Crops,SSA,3,5.149482641E+03
sam,SEAsia,c_Crops,SouthAsia,1,1.874097046E+03
sam,SEAsia,c_Crops,SouthAsia,2,1.874097340E+03
sam,SEAsia,c_Crops,SouthAsia,3,2.811146010E+03
sam,SEAsia,c_Crops,a_Extraction,1,2.028608562E+03
sam,SEAsia,c_Crops,a_Extraction,2,2.028608756E+03
sam,SEAsia,c_Crops,a_Extraction,3,3.042913134E+03
sam,SEAsia,c_Crops,a_HeavyMnfc,1,7.728091309E+03
sam,SEAsia,c_Crops,a_HeavyMnfc,2,7.728090225E+03
sam,SEAsia,c_Crops,a_HeavyMnfc,3,1.159213534E+04
sam,SEAsia,c_Crops,a_LightMnfc,1,3.667507111E+03
sam,SEAsia,c_Crops,a_LightMnfc,2,3.667507493E+03
sam,SEAsia,c_Crops,a_LightMnfc,3,5.501261240E+03
sam,SEAsia,c_Crops,a_OthService,1,3.449819031E+03
sam,SEAsia,c_Crops,a_OthService,2,3.449818833E+03
sam,SEAsia,c_Crops,a_OthService,3,5.174728249E+03
sam,SEAsia,c_Crops,a_ProcFood,1,6.731017090E+04
sam,SEAsia,c_Crops,a_ProcFood,2,6.731017833E+04
sam,SEAsia,c_Crops,a_ProcFood,3,1.009652675E+05
sam,SEAsia,c_Crops,a_TextWapp,1,4.036347412E+03
sam,SEAsia,c_Crops,a_TextWapp,2,4.036347626E+03
sam,SEAsia,c_Crops,a_TextWapp,3,6.054521439E+03
sam,SEAsia,c_Crops,a_TransComm,1,1.204592737E+04
sam,SEAsia,c_Crops,a_TransComm,2,1.204592744E+04
sam,SEAsia,c_Crops,a_TransComm,3,1.806889116E+04
sam,SEAsia,c_Crops,a_Util_Cons,1,1.942623186E+02
sam,SEAsia,c_Crops,a_Util_Cons,2,1.942623665E+02
sam,SEAsia,c_Crops,a_Util_Cons,3,2.913935498E+02
sam,SEAsia,c_Crops,a_agricultur,1,6.754870532E+04
sam,SEAsia,c_Crops,a_agricultur,2,6.754871308E+04
sam,SEAsia,c_Crops,a_agricultur,3,1.013230696E+05
sam,SEAsia,c_Crops,gov,1,2.306195526E+02
sam,SEAsia,c_Crops,gov,2,2.306194803E+02
sam,SEAsia,c_Crops,gov,3,3.459292204E+02
sam,SEAsia,c_Crops,hhd,1,1.027092764E+05
sam,SEAsia,c_Crops,hhd,2,1.027092723E+05
sam,SEAsia,c_Crops,hhd,3,1.540639084E+05
sam,SEAsia,c_Crops,inv,1,4.979115967E+03
sam,SEAsia,c_Crops,inv,2,4.979117728E+03
sam,SEAsia,c_Crops,inv,3,7.468676591E+03
sam,SEAsia,c_Extraction,EU_28,1,2.208474121E+03
sam,SEAsia,c_Extraction,EU_28,2,2.208474212E+03
sam,SEAsia,c_Extraction,EU_28,3,3.312711317E+03
sam,SEAsia,c_Extraction,EastAsia,1,6.621825781E+04
sam,SEAsia,c_Extraction,EastAsia,2,6.621834468E+04
sam,SEAsia,c_Extraction,EastAsia,3,9.932751702E+04
sam,SEAsia,c_Extraction,LatinAmer,1,1.497783051E+02
sam,SEAsia,c_Extraction,LatinAmer,2,1.497786598E+02
sam,SEAsia,c_Extraction,LatinAmer,3,2.246679897E+02
sam,SEAsia,c_Extraction,MENA,1,6.895847778E+02
sam,SEAsia,c_Extraction,MENA,2,6.895845110E+02
sam,SEAsia,c_Extraction,MENA,3,1.034376766E+03
sam,SEAsia,c_Extraction,NAmerica,1,1.780827515E+03
sam,SEAsia,c_Extraction,NAmerica,2,1.780831692E+03
sam,SEAsia,c_Extraction,NAmerica,3,2.671247538E+03
sam,SEAsia,c_Extraction,Oceania,1,7.231898926E+03
sam,SEAsia,c_Extraction,Oceania,2,7.231911278E+03
sam,SEAsia,c_Extraction,Oceania,3,1.084786692E+04
sam,SEAsia,c_Extraction,RestofWorld,1,2.605140686E+02
sam,SEAsia,c_Extraction,RestofWorld,2,2.605048679E+02
sam,SEAsia,c_Extraction,RestofWorld,3,3.907573018E+02
sam,SEAsia,c_Extraction,SEAsia,1,1.475694629E+04
sam,SEAsia,c_Extraction,SEAsia,2,1.475693931E+04
sam,SEAsia,c_Extraction,SEAsia,3,2.213540897E+04
sam,SEAsia,c_Extraction,SSA,1,5.374683380E+01
sam,SEAsia,c_Extraction,SSA,2,5.374701070E+01
sam,SEAsia,c_Extraction,SSA,3,8.062051605E+01
sam,SEAsia,c_Extraction,SouthAsia,1,8.135112793E+03
sam,SEAsia,c_Extraction,SouthAsia,2,8.135023858E+03
sam,SEAsia,c_Extraction,SouthAsia,3,1.220253579E+04
sam,SEAsia,c_Extraction,a_Extraction,1,8.894901276E+03
sam,SEAsia,c_Extraction,a_Extraction,2,8.894901380E+03
sam,SEAsia,c_Extraction,a_Extraction,3,1.334235207E+04
sam,SEAsia,c_Extraction,a_HeavyMnfc,1,1.755874688E+05
sam,SEAsia,c_Extraction,a_HeavyMnfc,2,1.755874471E+05
sam,SEAsia,c_Extraction,a_HeavyMnfc,3,2.633811706E+05
sam,SEAsia,c_Extraction,a_LightMnfc,1,1.264323083E+04
sam,SEAsia,c_Extraction,a_LightMnfc,2,1.264323152E+04
sam,SEAsia,c_Extraction,a_LightMnfc,3,1.896484727E+04
sam,SEAsia,c_Extraction,a_OthService,1,8.213945160E+02
sam,SEAsia,c_Extraction,a_OthService,2,8.213944164E+02
sam,SEAsia,c_Extraction,a_OthService,3,1.232091625E+03
sam,SEAsia,c_Extraction,a_ProcFood,1,1.425669208E+04
sam,SEAsia,c_Extraction,a_ProcFood,2,1.425669365E+04
sam,SEAsia,c_Extraction,a_ProcFood,3,2.138504047E+04
sam,SEAsia,c_Extraction,a_TextWapp,1,2.469408073E+02
sam,SEAsia,c_Extraction,a_TextWapp,2,2.469408875E+02
sam,SEAsia,c_Extraction,a_TextWapp,3,3.704113312E+02
sam,SEAsia,c_Extraction,a_TransComm,1,3.262192688E+03
sam,SEAsia,c_Extraction,a_TransComm,2,3.262192601E+03
sam,SEAsia,c_Extraction,a_TransComm,3,4.893288901E+03
sam,SEAsia,c_Extraction,a_Util_Cons,1,2.744663672E+04
sam,SEAsia,c_Extraction,a_Util_Cons,2,2.744664159E+04
sam,SEAsia,c_Extraction,a_Util_Cons,3,4.116996239E+04
sam,SEAsia,c_Extraction,a_agricultur,1,1.744412617E+03
sam,SEAsia,c_Extraction,a_agricultur,2,1.744412695E+03
sam,SEAsia,c_Extraction,a_agricultur,3,2.616619043E+03
sam,SEAsia,c_Extraction,gov,1,4.363344336E+01
sam,SEAsia,c_Extraction,gov,2,4.363342972E+01
sam,SEAsia,c_Extraction,gov,3,6.545014458E+01
sam,SEAsia,c_Extraction,hhd,1,2.651349603E+04
sam,SEAsia,c_Extraction,hhd,2,2.651349351E+04
sam,SEAsia,c_Extraction,hhd,3,3.977024026E+04
sam,SEAsia,c_Extraction,inv,1,1.600302853E+03
sam,SEAsia,c_Extraction,inv,2,1.600303302E+03
sam,SEAsia,c_Extraction,inv,3,2.400454952E+03
